date,bikes_hired,season,min_temp,max_temp,avg_temp,avg_humidity,avg_pressure,avg_windspeed,rainfall_mm,rain,fog,thunderstorm,snow
16-11-13,15029,4,10,,4.9,93,1032,5,0,TRUE,TRUE,FALSE,FALSE
17-11-13,12340,4,,,8.8,90,1024,5,0,TRUE,FALSE,FALSE,FALSE
18-11-13,18491,4,9.6,,8.2,95,1011,8,0.5,TRUE,FALSE,FALSE,FALSE
19-11-13,20335,4,,,3.6,79,1014,11,0.3,FALSE,FALSE,FALSE,FALSE
20-11-13,14115,4,7.6,-2.9,3.1,89,1004,13,0,TRUE,FALSE,TRUE,FALSE
21-11-13,18668,4,8.3,3.3,5.5,81,1005,14,4.3,TRUE,FALSE,FALSE,FALSE
22-11-13,18789,4,8.2,,5.2,78,1018,13,0,TRUE,FALSE,FALSE,FALSE
23-11-13,13276,4,8.1,,5.2,85,1024,11,0,TRUE,FALSE,FALSE,FALSE
24-11-13,10505,4,8.2,,6.6,81,1031,10,0,TRUE,FALSE,FALSE,FALSE
25-11-13,19201,4,7.5,4,5.6,82,1038,8,0,TRUE,FALSE,FALSE,FALSE
26-11-13,20486,4,8.2,,4.8,78,1038,8,0,FALSE,FALSE,FALSE,FALSE
27-11-13,20274,4,,5.8,8.2,91,1034,6,0.3,TRUE,FALSE,FALSE,FALSE
28-11-13,20649,4,10.3,,8.9,90,1034,6,0,FALSE,FALSE,FALSE,FALSE
29-11-13,19397,4,10.4,,8.5,79,1026,14,0,TRUE,FALSE,FALSE,FALSE
30-11-13,13323,4,9,,6.1,77,1028,13,0.3,TRUE,FALSE,FALSE,FALSE
01-12-13,11711,4,,0.8,5.8,87,1033,6,0,FALSE,FALSE,FALSE,FALSE
02-12-13,19630,4,,,7.8,83,1034,5,0,FALSE,FALSE,FALSE,FALSE
03-12-13,20242,4,,,5.9,77,1029,6,0,FALSE,FALSE,FALSE,FALSE
04-12-13,20035,4,,,5.7,81,1029,13,0,TRUE,FALSE,FALSE,FALSE
05-12-13,18326,4,10.6,-0.5,5.4,77,1024,21,0,TRUE,FALSE,FALSE,FALSE
06-12-13,18494,4,8.8,1.4,5.8,76,1028,14,0.5,FALSE,FALSE,FALSE,FALSE
07-12-13,13625,4,9.4,5.5,7.4,89,1026,13,0,TRUE,FALSE,FALSE,FALSE
08-12-13,13076,4,12,4,8.1,86,1025,16,0,TRUE,FALSE,FALSE,FALSE
09-12-13,19969,4,11.3,,7.3,92,1029,13,0,FALSE,FALSE,FALSE,FALSE
10-12-13,20432,4,,,4.9,94,1031,6,0.5,FALSE,TRUE,FALSE,FALSE
11-12-13,19123,4,,0.7,2.3,99,1029,3,0.5,FALSE,TRUE,FALSE,FALSE
12-12-13,19420,4,9.5,-1.5,5.3,96,1024,8,0,FALSE,TRUE,FALSE,FALSE
13-12-13,16921,4,12.6,7.4,10.2,89,1019,13,0.3,TRUE,FALSE,FALSE,FALSE
14-12-13,14049,4,11.8,3.5,8,85,1022,19,2,TRUE,FALSE,FALSE,FALSE
15-12-13,8557,4,,,10.9,94,1019,24,1.3,TRUE,FALSE,FALSE,FALSE
16-12-13,13825,4,13.3,,11.3,92,1016,24,8.9,TRUE,FALSE,FALSE,FALSE
17-12-13,15689,4,,4.6,5.8,92,1021,8,13,TRUE,FALSE,FALSE,FALSE
18-12-13,17311,4,10.8,4.9,8.1,90,1007,18,2.5,TRUE,FALSE,FALSE,FALSE
19-12-13,17738,4,,,6.7,79,1002,19,7.9,TRUE,FALSE,TRUE,FALSE
20-12-13,18046,4,,,6.6,82,1019,18,3.8,TRUE,FALSE,FALSE,FALSE
21-12-13,5774,4,,,10.7,87,1012,34,2.3,TRUE,FALSE,FALSE,FALSE
22-12-13,9233,1,10.1,,8.2,72,1010,23,6.6,TRUE,FALSE,FALSE,FALSE
23-12-13,6246,1,,4.4,9.1,84,997,26,0,TRUE,FALSE,FALSE,FALSE
24-12-13,6201,1,,,8.4,81,979,32,26.9,TRUE,FALSE,FALSE,FALSE
25-12-13,27715,1,7,,4.6,87,985,13,5.8,TRUE,FALSE,FALSE,FALSE
26-12-13,7666,1,,,3.9,91,995,10,1.8,TRUE,TRUE,FALSE,FALSE
27-12-13,7258,1,,4.4,9.5,70,986,35,2.3,TRUE,FALSE,FALSE,FALSE
28-12-13,10533,1,,,5.8,74,998,16,0,FALSE,FALSE,FALSE,FALSE
29-12-13,10983,1,,-0.3,4.1,82,1015,11,0,FALSE,FALSE,FALSE,FALSE
30-12-13,8413,1,,,8.7,82,1010,27,0.3,TRUE,FALSE,FALSE,FALSE
31-12-13,7701,1,,,8.1,85,1004,19,5.6,TRUE,FALSE,FALSE,FALSE
01-01-14,4327,1,,5.6,9.1,86,993,26,5.3,TRUE,FALSE,FALSE,FALSE
02-01-14,15820,1,11.1,6.3,9,81,993,21,13.7,TRUE,FALSE,FALSE,FALSE
03-01-14,11636,1,,,8.9,76,994,29,2.5,TRUE,FALSE,TRUE,FALSE
04-01-14,6918,1,9.5,,7.6,85,993,21,7.6,TRUE,FALSE,FALSE,FALSE
05-01-14,9145,1,,0.7,5.8,88,1000,16,9.9,TRUE,FALSE,FALSE,FALSE
06-01-14,13066,1,,8.4,11.3,78,994,29,8.9,TRUE,FALSE,FALSE,FALSE
07-01-14,17420,1,,,10.6,78,1003,27,10.2,TRUE,FALSE,FALSE,FALSE
08-01-14,19770,1,,6.7,9.5,85,1012,18,5.3,TRUE,FALSE,FALSE,FALSE
09-01-14,19143,1,,,8.9,76,1006,26,3.6,TRUE,FALSE,FALSE,FALSE
10-01-14,18840,1,10.9,2.3,6.4,85,1014,13,0,TRUE,FALSE,FALSE,FALSE
11-01-14,15723,1,9.2,,6.7,80,1019,14,1.8,TRUE,FALSE,FALSE,FALSE
12-01-14,11975,1,,,3.7,91,1016,10,0,TRUE,TRUE,FALSE,FALSE
13-01-14,17721,1,9.7,,6.9,85,1005,19,2.3,TRUE,FALSE,FALSE,FALSE
14-01-14,20740,1,7.2,,4.5,82,1004,13,5.1,TRUE,FALSE,FALSE,FALSE
15-01-14,19243,1,11.3,5.1,9.6,91,998,18,4.6,TRUE,FALSE,FALSE,FALSE
16-01-14,18861,1,10.6,,8.4,85,990,18,2.8,TRUE,FALSE,FALSE,FALSE
17-01-14,17434,1,9.2,,7.3,86,991,19,10.9,TRUE,FALSE,FALSE,FALSE
18-01-14,15333,1,10.7,6.1,8.6,84,991,14,7.1,TRUE,FALSE,FALSE,FALSE
19-01-14,16083,1,,,6.7,79,995,13,0.8,TRUE,FALSE,FALSE,FALSE
20-01-14,21218,1,,0.6,4.8,86,1008,3,0,FALSE,TRUE,FALSE,FALSE
21-01-14,21756,1,8.7,1,4.6,88,1010,8,0.3,TRUE,TRUE,FALSE,FALSE
22-01-14,21072,1,10.7,5.9,7.8,87,1007,14,8.6,TRUE,FALSE,FALSE,FALSE
23-01-14,20020,1,,2.2,5.4,81,1012,13,0.3,TRUE,FALSE,FALSE,FALSE
24-01-14,19272,1,8.2,1.7,5.5,85,1014,11,1.5,TRUE,FALSE,FALSE,FALSE
25-01-14,14581,1,12.3,,8.2,83,1012,13,5.6,TRUE,TRUE,FALSE,FALSE
26-01-14,7033,1,,,5.8,80,1002,19,1.8,TRUE,FALSE,FALSE,FALSE
27-01-14,18285,1,,2,4.8,80,990,23,5.1,TRUE,FALSE,FALSE,FALSE
28-01-14,19939,1,10.1,4.5,6.6,82,985,18,1.8,TRUE,FALSE,FALSE,FALSE
29-01-14,10585,1,,,4.5,90,994,14,1.5,TRUE,FALSE,FALSE,FALSE
30-01-14,17052,1,6,,4.6,89,1002,10,19.1,TRUE,FALSE,FALSE,FALSE
31-01-14,13859,1,,,5.1,90,998,13,0.3,TRUE,TRUE,FALSE,FALSE
01-02-14,13981,1,,,7.6,73,990,24,19.8,TRUE,FALSE,FALSE,FALSE
02-02-14,15924,1,10.2,,7.5,71,1005,24,0,FALSE,FALSE,FALSE,FALSE
03-02-14,20370,1,8.8,3.4,6.2,79,1003,18,0,FALSE,FALSE,FALSE,FALSE
04-02-14,21217,1,9.4,,6.8,76,996,21,0,TRUE,FALSE,FALSE,FALSE
05-02-14,29418,1,10.1,5.5,8.3,75,982,34,11.2,TRUE,FALSE,FALSE,FALSE
06-02-14,25395,1,,,7.9,82,989,26,1.5,TRUE,FALSE,FALSE,FALSE
07-02-14,19857,1,,,7.8,78,989,19,19.1,TRUE,FALSE,FALSE,FALSE
08-02-14,10928,1,9.8,6.9,7.9,74,979,32,5.8,TRUE,FALSE,FALSE,FALSE
09-02-14,11657,1,,,6.8,65,985,34,2.3,TRUE,FALSE,FALSE,FALSE
10-02-14,19278,1,,,5.4,83,993,11,0,TRUE,FALSE,FALSE,FALSE
11-02-14,18514,1,8.7,2,5.4,75,996,19,1.5,TRUE,FALSE,FALSE,FALSE
12-02-14,18000,1,9.3,2.6,6.2,74,994,26,2.3,TRUE,FALSE,TRUE,FALSE
13-02-14,20954,1,8.6,3.8,5.7,66,992,27,8.1,FALSE,FALSE,FALSE,FALSE
14-02-14,12794,1,,,6.9,81,989,24,0,TRUE,FALSE,FALSE,FALSE
15-02-14,11208,1,11,,8.7,67,989,47,10.2,TRUE,FALSE,FALSE,FALSE
16-02-14,18484,1,10.7,,6.2,74,1007,16,0.5,TRUE,FALSE,FALSE,FALSE
17-02-14,19013,1,,2.7,7.6,83,1008,14,0,TRUE,FALSE,FALSE,FALSE
18-02-14,19484,1,11.1,,8.3,88,1008,14,2.3,TRUE,FALSE,FALSE,FALSE
19-02-14,21556,1,,,7.4,88,1011,13,5.8,TRUE,TRUE,FALSE,FALSE
20-02-14,19396,1,13.5,,9.8,84,1001,21,0,TRUE,FALSE,FALSE,FALSE
21-02-14,21269,1,10.9,,6.7,70,1003,19,1.5,TRUE,FALSE,FALSE,FALSE
22-02-14,20033,1,,4.6,8.1,68,1009,21,0,FALSE,FALSE,FALSE,FALSE
23-02-14,13680,1,12.5,7.5,10.6,73,1010,27,0,TRUE,FALSE,FALSE,FALSE
24-02-14,21469,1,14.9,6.8,10.2,74,1005,19,0,TRUE,FALSE,FALSE,FALSE
25-02-14,20713,1,,,8.7,78,1000,24,3.3,TRUE,FALSE,FALSE,TRUE
26-02-14,23938,1,,2.9,7.2,73,1013,14,2.5,TRUE,FALSE,FALSE,FALSE
27-02-14,20629,1,12,,7.6,73,1007,23,1.8,TRUE,FALSE,FALSE,FALSE
28-02-14,13781,1,8.4,1.8,5.2,85,999,13,3.3,TRUE,FALSE,FALSE,FALSE
01-03-14,18823,1,10.1,1,5,75,1002,8,6.1,FALSE,TRUE,FALSE,FALSE
02-03-14,11727,1,10.4,,6.9,82,993,18,0,TRUE,FALSE,FALSE,FALSE
03-03-14,18150,1,,,6,83,986,10,7.1,TRUE,FALSE,FALSE,FALSE
04-03-14,23069,1,11,,5.6,78,1004,8,1,TRUE,TRUE,FALSE,FALSE
05-03-14,25102,1,13.2,0.2,6.8,72,1020,6,0,FALSE,FALSE,FALSE,FALSE
06-03-14,24696,1,13.5,5,8.6,77,1024,14,0.3,FALSE,FALSE,FALSE,FALSE
07-03-14,24385,1,16.7,6.6,10.9,72,1023,14,0,TRUE,FALSE,FALSE,FALSE
08-03-14,25556,1,,,10.8,65,1025,18,0,FALSE,FALSE,FALSE,FALSE
09-03-14,33955,1,19.2,5.8,12.3,58,1022,10,0,FALSE,FALSE,FALSE,FALSE
10-03-14,24347,1,,4.2,8.7,73,1028,8,0,FALSE,FALSE,FALSE,FALSE
11-03-14,23871,1,,,8.2,76,1033,14,0,TRUE,FALSE,FALSE,FALSE
12-03-14,27173,1,16.3,,8.4,76,1032,8,0,FALSE,FALSE,FALSE,FALSE
13-03-14,27552,1,18.7,,9.4,75,1030,5,0.3,FALSE,TRUE,FALSE,FALSE
14-03-14,28134,1,17,,9.6,73,1027,8,0,FALSE,TRUE,FALSE,FALSE
15-03-14,29664,1,18.2,6.9,11.4,64,1026,16,0,FALSE,FALSE,FALSE,FALSE
16-03-14,34421,1,,7,12.7,63,1024,16,0,FALSE,FALSE,FALSE,FALSE
17-03-14,26465,1,14,5.5,9.8,74,1021,14,0,FALSE,FALSE,FALSE,FALSE
18-03-14,25502,1,14.2,6.7,10.4,69,1017,21,0,TRUE,FALSE,FALSE,FALSE
19-03-14,26719,1,,,10.8,68,1022,18,0,FALSE,FALSE,FALSE,FALSE
20-03-14,23718,1,,6.9,10.2,77,1009,23,0,TRUE,FALSE,FALSE,FALSE
21-03-14,23821,2,13,,9,67,1005,19,2.5,TRUE,FALSE,FALSE,FALSE
22-03-14,19091,2,11.8,,7.2,67,999,23,6.1,TRUE,FALSE,FALSE,FALSE
23-03-14,17463,2,,1.5,6.5,65,1008,16,0,TRUE,FALSE,FALSE,FALSE
24-03-14,24055,2,11.5,-0.1,5.9,67,1012,11,0,TRUE,TRUE,FALSE,FALSE
25-03-14,19421,2,,,6.9,80,1009,13,2.3,TRUE,FALSE,FALSE,FALSE
26-03-14,20493,2,9.5,,4.7,80,1017,10,4.6,TRUE,TRUE,FALSE,FALSE
27-03-14,23462,2,11.1,3,5.8,75,1013,10,2,TRUE,TRUE,FALSE,FALSE
28-03-14,24198,2,14,3.4,8.3,70,1015,13,0,TRUE,FALSE,FALSE,FALSE
29-03-14,29511,2,19.3,,13,57,1014,16,0,FALSE,FALSE,FALSE,FALSE
30-03-14,26605,2,19.8,6.8,13.6,56,1013,8,0,TRUE,FALSE,FALSE,FALSE
31-03-14,26715,2,17,9.8,14,63,1013,11,0,TRUE,FALSE,FALSE,FALSE
01-04-14,29782,2,,,12.6,80,1010,5,1.5,TRUE,TRUE,FALSE,FALSE
02-04-14,28876,2,,,14.2,71,1004,13,0,TRUE,FALSE,FALSE,FALSE
03-04-14,28245,2,18.3,,13.7,75,1000,11,0,FALSE,FALSE,FALSE,FALSE
04-04-14,27401,2,15.1,,12.6,71,1008,14,0,FALSE,FALSE,FALSE,FALSE
05-04-14,25648,2,,6,11.2,83,1013,13,0,TRUE,TRUE,FALSE,FALSE
06-04-14,16387,2,16,12.7,13.6,88,1013,21,1.5,TRUE,FALSE,FALSE,FALSE
07-04-14,18883,2,14.4,,12.6,87,1009,23,2.5,TRUE,FALSE,FALSE,FALSE
08-04-14,26654,2,14,5.4,9.7,64,1018,23,4.3,TRUE,FALSE,FALSE,FALSE
09-04-14,29621,2,17.1,4.4,10.8,68,1026,13,0,FALSE,FALSE,FALSE,FALSE
10-04-14,29229,2,16.6,6.6,11.7,62,1022,10,0,FALSE,FALSE,FALSE,FALSE
11-04-14,28435,2,16,,12.5,53,1021,8,0,FALSE,FALSE,FALSE,FALSE
12-04-14,25706,2,14.1,6.3,10.4,66,1019,11,0,FALSE,FALSE,FALSE,FALSE
13-04-14,31404,2,16.4,7.9,11.7,63,1021,14,0,FALSE,FALSE,FALSE,FALSE
14-04-14,28742,2,,6,11,57,1024,13,0,FALSE,FALSE,FALSE,FALSE
15-04-14,30031,2,14.6,3.8,9.2,58,1030,10,0,FALSE,FALSE,FALSE,FALSE
16-04-14,30934,2,17.1,3.5,10.2,54,1027,11,0,FALSE,FALSE,FALSE,FALSE
17-04-14,27676,2,,5.9,11.7,59,1020,11,0,FALSE,FALSE,FALSE,FALSE
18-04-14,22152,2,,5.7,9.2,57,1020,13,0,FALSE,FALSE,FALSE,FALSE
19-04-14,21424,2,14,3.4,8.9,59,1018,11,0,FALSE,FALSE,FALSE,FALSE
20-04-14,7188,2,14.1,6.7,10.1,84,1007,13,0,TRUE,FALSE,FALSE,FALSE
21-04-14,20532,2,19.3,,12,78,1005,6,8.9,TRUE,TRUE,TRUE,FALSE
22-04-14,22689,2,16.4,,11.9,82,1008,11,26.9,TRUE,FALSE,FALSE,FALSE
23-04-14,27102,2,16.5,5.8,11.6,79,1017,13,0.3,TRUE,FALSE,FALSE,FALSE
24-04-14,29119,2,17.3,,13.4,72,1019,8,2.3,TRUE,FALSE,FALSE,FALSE
25-04-14,20400,2,,,10.1,91,1012,10,0,TRUE,FALSE,FALSE,FALSE
26-04-14,25195,2,16.2,7.5,11.7,72,1005,19,6.6,TRUE,FALSE,FALSE,FALSE
27-04-14,21284,2,,8.7,11.6,74,1003,18,0.8,TRUE,FALSE,FALSE,FALSE
28-04-14,29474,2,18.2,9.8,12.7,73,1010,11,0.8,TRUE,FALSE,FALSE,FALSE
29-04-14,46333,2,17.2,8.4,12.7,76,1012,8,0,TRUE,FALSE,FALSE,FALSE
30-04-14,49025,2,19.6,,12.7,72,1012,8,0,FALSE,TRUE,FALSE,FALSE
01-05-14,16644,2,,9.6,11.5,89,1010,10,1.5,TRUE,FALSE,FALSE,FALSE
02-05-14,26510,2,,,10,75,1023,13,10.2,TRUE,FALSE,FALSE,FALSE
03-05-14,31534,2,14.5,,8.9,56,1028,8,0,FALSE,FALSE,FALSE,FALSE
04-05-14,33030,2,16.6,4.7,10.9,62,1023,10,0,FALSE,FALSE,FALSE,FALSE
05-05-14,33748,2,18.5,,12.9,60,1013,13,0,FALSE,FALSE,FALSE,FALSE
06-05-14,32323,2,,,14.5,64,1006,14,0,TRUE,FALSE,FALSE,FALSE
07-05-14,28802,2,17.8,,13.3,66,1009,23,0.3,TRUE,FALSE,FALSE,FALSE
08-05-14,19398,2,,11,13.1,80,1008,24,1,TRUE,FALSE,FALSE,FALSE
09-05-14,30131,2,17.8,11.2,14,59,1011,27,4.3,TRUE,FALSE,FALSE,FALSE
10-05-14,19373,2,18.1,10.6,13.1,74,1004,24,2.8,TRUE,FALSE,FALSE,FALSE
11-05-14,17645,2,14.9,8.7,11.5,63,1003,34,2.3,TRUE,FALSE,FALSE,FALSE
12-05-14,26149,2,17.9,,12,65,1010,21,0.3,TRUE,FALSE,FALSE,FALSE
13-05-14,25351,2,16.4,8.5,11.6,74,1019,10,6.6,TRUE,FALSE,FALSE,FALSE
14-05-14,34122,2,19.5,6.2,13.6,60,1031,10,8.6,FALSE,FALSE,FALSE,FALSE
15-05-14,35148,2,21.5,8.2,15.1,63,1035,8,0,FALSE,FALSE,FALSE,FALSE
16-05-14,36268,2,22.8,,16.3,58,1032,5,0,FALSE,FALSE,FALSE,FALSE
17-05-14,38147,2,23.8,,18,62,1023,8,0,FALSE,FALSE,FALSE,FALSE
18-05-14,43663,2,23.5,,18.1,57,1012,10,0,FALSE,FALSE,FALSE,FALSE
19-05-14,37088,2,26.3,,19.7,54,1004,13,0,FALSE,FALSE,FALSE,FALSE
20-05-14,33626,2,20.1,,16.8,68,1007,13,0,TRUE,FALSE,FALSE,FALSE
21-05-14,34437,2,19.3,,14.8,67,1008,10,0,TRUE,FALSE,FALSE,FALSE
22-05-14,30819,2,,,14.5,76,1001,14,7.9,TRUE,FALSE,TRUE,FALSE
23-05-14,30556,2,17,,13.4,68,1005,19,6.1,TRUE,FALSE,FALSE,FALSE
24-05-14,18723,2,16.2,,12.7,76,1009,13,8.6,TRUE,FALSE,FALSE,FALSE
25-05-14,33401,2,18.2,,13.7,60,1017,16,5.3,FALSE,FALSE,FALSE,FALSE
26-05-14,12049,2,,,11.4,84,1019,6,1.5,TRUE,FALSE,FALSE,FALSE
27-05-14,14446,2,,,12.2,87,1014,11,10.9,TRUE,FALSE,FALSE,FALSE
28-05-14,21978,2,,9.3,12.5,88,1012,11,9.9,TRUE,FALSE,FALSE,FALSE
29-05-14,29229,2,19.6,13,15.3,78,1015,8,0,TRUE,FALSE,FALSE,FALSE
30-05-14,31331,2,16.4,,14.1,71,1023,11,0,FALSE,FALSE,FALSE,FALSE
31-05-14,35040,2,19.2,8.2,14.8,63,1025,5,0,FALSE,FALSE,FALSE,FALSE
01-06-14,36655,2,22.2,10.8,17.1,58,1022,6,0,FALSE,FALSE,FALSE,FALSE
02-06-14,33481,2,21.2,13,16.4,68,1018,11,0.3,TRUE,FALSE,FALSE,FALSE
03-06-14,29332,2,19.9,,14.8,76,1012,11,0,TRUE,FALSE,FALSE,FALSE
04-06-14,25905,2,14.8,,12.1,78,1005,13,4.3,TRUE,FALSE,TRUE,FALSE
05-06-14,34617,2,19.7,8.2,14.3,63,1010,19,6.4,TRUE,FALSE,FALSE,FALSE
06-06-14,37440,2,,,16.6,58,1013,11,0,FALSE,FALSE,FALSE,FALSE
07-06-14,29919,2,22.3,,18,68,1012,13,0,TRUE,FALSE,FALSE,FALSE
08-06-14,44415,2,24.5,,19,59,1018,10,4.3,FALSE,FALSE,FALSE,FALSE
09-06-14,34305,2,26,,19.8,62,1016,11,0,TRUE,FALSE,FALSE,FALSE
10-06-14,40128,2,22.5,,17.8,59,1017,16,1.5,FALSE,FALSE,FALSE,FALSE
11-06-14,39582,2,22.4,10.8,17.3,60,1026,14,0,FALSE,FALSE,FALSE,FALSE
12-06-14,39928,2,25,11.9,19.4,52,1028,10,0,FALSE,FALSE,FALSE,FALSE
13-06-14,40036,2,26.1,13.3,20.8,52,1025,10,0,FALSE,FALSE,FALSE,FALSE
14-06-14,32758,2,22.2,14.8,18.3,71,1025,11,5.8,TRUE,FALSE,TRUE,FALSE
15-06-14,28944,2,,14,15.7,68,1028,11,2.8,TRUE,FALSE,FALSE,FALSE
16-06-14,31592,2,,12.8,15.2,66,1028,13,0,TRUE,FALSE,FALSE,FALSE
17-06-14,37658,2,,,16.7,56,1027,14,0,FALSE,FALSE,FALSE,FALSE
18-06-14,35431,2,,13.6,17.8,65,1026,11,0,TRUE,FALSE,FALSE,FALSE
19-06-14,36113,2,,,16.6,72,1023,8,0.3,FALSE,FALSE,FALSE,FALSE
20-06-14,36924,2,23.4,11.5,17.1,57,1022,6,0,FALSE,FALSE,FALSE,FALSE
21-06-14,42463,3,24.1,13.2,19,53,1020,13,0,FALSE,FALSE,FALSE,FALSE
22-06-14,41596,3,,13.7,19.4,56,1021,10,0,FALSE,FALSE,FALSE,FALSE
23-06-14,35206,3,25.8,,19.7,53,1022,8,0,TRUE,FALSE,FALSE,FALSE
24-06-14,38066,3,,13.7,19.1,66,1019,8,0,FALSE,TRUE,FALSE,FALSE
25-06-14,39623,3,21.3,11.4,16.7,52,1018,13,0,FALSE,FALSE,FALSE,FALSE
26-06-14,35438,3,,,16.6,58,1015,11,0,TRUE,FALSE,FALSE,FALSE
27-06-14,35912,3,23.3,13.9,17.8,65,1012,16,1.3,TRUE,FALSE,FALSE,FALSE
28-06-14,20199,3,,12.2,15.1,76,1010,10,0,TRUE,FALSE,FALSE,FALSE
29-06-14,26714,3,19.5,12.6,15.3,65,1013,10,13.7,TRUE,FALSE,FALSE,FALSE
30-06-14,32193,3,21.2,9.8,15.5,70,1017,6,0,TRUE,FALSE,FALSE,FALSE
01-07-14,39495,3,23.3,,17.6,53,1020,11,0.5,FALSE,FALSE,FALSE,FALSE
02-07-14,40878,3,,11.1,18.4,56,1023,8,0,FALSE,FALSE,FALSE,FALSE
03-07-14,43116,3,27.1,13.1,20.6,48,1019,14,0,FALSE,FALSE,FALSE,FALSE
04-07-14,38316,3,27,14,19.8,61,1008,19,0,TRUE,FALSE,FALSE,FALSE
05-07-14,27332,3,21.9,,18,78,1002,19,2.8,TRUE,FALSE,FALSE,FALSE
06-07-14,31117,3,,,17,63,1005,13,0.8,TRUE,FALSE,FALSE,FALSE
07-07-14,36191,3,21.5,,16.4,65,1015,11,1.5,TRUE,FALSE,FALSE,FALSE
08-07-14,35107,3,,11.7,16,72,1015,6,0,TRUE,FALSE,TRUE,FALSE
09-07-14,38844,3,23.4,12,17.7,65,1018,13,7.6,FALSE,FALSE,FALSE,FALSE
10-07-14,32108,3,21.9,,17.6,64,1017,14,0,FALSE,FALSE,FALSE,FALSE
11-07-14,27618,3,21,12.4,16.8,76,1017,8,0,TRUE,FALSE,FALSE,FALSE
12-07-14,38331,3,,,18.7,69,1014,8,0.5,FALSE,FALSE,FALSE,FALSE
13-07-14,33227,3,24.2,,19.9,70,1008,14,1.8,TRUE,FALSE,FALSE,FALSE
14-07-14,38450,3,25.2,11.7,18.4,57,1014,14,0,FALSE,FALSE,FALSE,FALSE
15-07-14,40888,3,26.5,,21.1,59,1018,14,0,TRUE,FALSE,FALSE,FALSE
16-07-14,42341,3,27.4,,20.8,60,1021,11,0,FALSE,FALSE,FALSE,FALSE
17-07-14,42404,3,29.1,17.3,22.8,60,1020,10,0,TRUE,FALSE,FALSE,FALSE
18-07-14,40543,3,30.3,17.9,24.1,62,1013,16,6.6,TRUE,FALSE,TRUE,FALSE
19-07-14,37061,3,28.3,,22.8,69,1008,10,1.3,TRUE,FALSE,TRUE,FALSE
20-07-14,34379,3,26.9,,21.2,72,1010,11,0.5,TRUE,FALSE,FALSE,FALSE
21-07-14,38499,3,26.9,15.9,21.4,65,1018,10,0,FALSE,FALSE,FALSE,FALSE
22-07-14,42928,3,27.5,15.9,21.4,63,1022,10,0,FALSE,FALSE,FALSE,FALSE
23-07-14,42486,3,29.8,15.5,22,62,1020,13,0,FALSE,FALSE,FALSE,FALSE
24-07-14,42412,3,29.6,,22.8,53,1017,13,0,FALSE,FALSE,FALSE,FALSE
25-07-14,31881,3,27.3,,20.2,71,1017,10,0,TRUE,FALSE,TRUE,FALSE
26-07-14,43788,3,29.1,18,23.4,54,1016,8,9.9,FALSE,FALSE,FALSE,FALSE
27-07-14,39917,3,26.2,18.5,21.5,52,1016,10,0,FALSE,FALSE,FALSE,FALSE
28-07-14,36203,3,23.5,,18.3,66,1015,10,0,TRUE,FALSE,TRUE,FALSE
29-07-14,42308,3,27.2,15.7,20.9,58,1016,10,16.5,FALSE,FALSE,FALSE,FALSE
30-07-14,43044,3,26.4,,20,56,1016,11,0,FALSE,FALSE,FALSE,FALSE
31-07-14,41970,3,25.5,,19.7,64,1014,14,0,FALSE,FALSE,FALSE,FALSE
01-08-14,40009,3,25.4,,19.4,68,1009,13,0,TRUE,FALSE,FALSE,FALSE
02-08-14,38046,3,24.6,,19.2,68,1004,14,0,TRUE,FALSE,FALSE,FALSE
03-08-14,41944,3,24.2,12.5,18,57,1009,16,1.8,FALSE,FALSE,FALSE,FALSE
04-08-14,39856,3,24.3,,18.4,59,1015,11,0,FALSE,FALSE,FALSE,FALSE
05-08-14,40716,3,25.1,,18.6,69,1017,13,0,TRUE,FALSE,FALSE,FALSE
06-08-14,38665,3,26.4,,20.3,70,1011,14,9.7,TRUE,FALSE,FALSE,FALSE
07-08-14,42491,3,26.1,,20.3,61,1014,8,0,FALSE,FALSE,FALSE,FALSE
08-08-14,34234,3,23.7,,19.2,70,1008,8,0,TRUE,FALSE,FALSE,FALSE
09-08-14,47454,3,23.7,,18.2,67,1007,19,22.1,TRUE,FALSE,FALSE,FALSE
10-08-14,23980,3,22.6,,17.6,74,1000,19,1,TRUE,TRUE,TRUE,FALSE
11-08-14,31725,3,21.9,12.9,16,69,1007,26,9.1,TRUE,FALSE,TRUE,FALSE
12-08-14,34827,3,20.7,12.8,15.6,66,1007,21,19.3,TRUE,FALSE,FALSE,FALSE
13-08-14,37856,3,22.7,11.8,16.4,68,1005,16,0.5,FALSE,FALSE,FALSE,FALSE
14-08-14,27185,3,21.6,,15.6,76,1009,13,0,TRUE,FALSE,TRUE,FALSE
15-08-14,32510,3,20.7,,15.7,71,1016,10,6.4,TRUE,FALSE,FALSE,FALSE
16-08-14,47245,3,21.8,,16,62,1020,13,0.3,FALSE,FALSE,FALSE,FALSE
17-08-14,39952,3,21.5,,15.9,63,1010,24,0,TRUE,FALSE,FALSE,FALSE
18-08-14,30784,3,20.2,,14.7,68,1009,16,1.3,TRUE,FALSE,FALSE,FALSE
19-08-14,35332,3,18.9,,13.3,60,1013,14,0.5,TRUE,FALSE,FALSE,FALSE
20-08-14,36817,3,19,,13.3,62,1017,10,0.3,FALSE,FALSE,FALSE,FALSE
21-08-14,33236,3,18.1,,13.2,67,1015,13,0,TRUE,FALSE,FALSE,FALSE
